Domain Code,Domain,Area Code (FAO),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value
"OER","Employment Indicators: Rural","185","Russian Federation","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","16390.309"
"OER","Employment Indicators: Rural","185","Russian Federation","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","14439.607"
"OER","Employment Indicators: Rural","185","Russian Federation","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1950.703"
"OER","Employment Indicators: Rural","185","Russian Federation","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","16047.104"
"OER","Employment Indicators: Rural","185","Russian Federation","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","14192.655"
"OER","Employment Indicators: Rural","185","Russian Federation","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1854.448"
"OER","Employment Indicators: Rural","272","Serbia","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","1087.268"
"OER","Employment Indicators: Rural","272","Serbia","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","536.594"
"OER","Employment Indicators: Rural","272","Serbia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","550.675"
"OER","Employment Indicators: Rural","272","Serbia","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","1028.232"
"OER","Employment Indicators: Rural","272","Serbia","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","536.501"
"OER","Employment Indicators: Rural","272","Serbia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","491.731"
"OER","Employment Indicators: Rural","272","Serbia","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","1016.164"
"OER","Employment Indicators: Rural","272","Serbia","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","528.216"
"OER","Employment Indicators: Rural","272","Serbia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","487.948"
"OER","Employment Indicators: Rural","272","Serbia","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1020.057"
"OER","Employment Indicators: Rural","272","Serbia","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","500.489"
"OER","Employment Indicators: Rural","272","Serbia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","519.568"
"OER","Employment Indicators: Rural","272","Serbia","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1083.066"
"OER","Employment Indicators: Rural","272","Serbia","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","535.112"
"OER","Employment Indicators: Rural","272","Serbia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","547.954"
"OER","Employment Indicators: Rural","272","Serbia","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1083.253"
"OER","Employment Indicators: Rural","272","Serbia","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","562.598"
"OER","Employment Indicators: Rural","272","Serbia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","520.655"
"OER","Employment Indicators: Rural","272","Serbia","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","1160.198"
"OER","Employment Indicators: Rural","272","Serbia","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","583.893"
"OER","Employment Indicators: Rural","272","Serbia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","568.048"
"OER","Employment Indicators: Rural","272","Serbia","21116","Employment by status of employment, workers not classified, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","8.258"
"OER","Employment Indicators: Rural","272","Serbia","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","1198.808"
"OER","Employment Indicators: Rural","272","Serbia","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","623.272"
"OER","Employment Indicators: Rural","272","Serbia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","575.536"
"OER","Employment Indicators: Rural","272","Serbia","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1195.687"
"OER","Employment Indicators: Rural","272","Serbia","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","657.675"
"OER","Employment Indicators: Rural","272","Serbia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","538.012"
"OER","Employment Indicators: Rural","272","Serbia","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1224.749"
"OER","Employment Indicators: Rural","272","Serbia","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","686.887"
"OER","Employment Indicators: Rural","272","Serbia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","537.861"
"OER","Employment Indicators: Rural","199","Slovakia","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","1109.145"
"OER","Employment Indicators: Rural","199","Slovakia","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","931.115"
"OER","Employment Indicators: Rural","199","Slovakia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","177.787"
"OER","Employment Indicators: Rural","199","Slovakia","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","1084.654"
"OER","Employment Indicators: Rural","199","Slovakia","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","903.824"
"OER","Employment Indicators: Rural","199","Slovakia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","180.83"
"OER","Employment Indicators: Rural","199","Slovakia","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","957.429"
"OER","Employment Indicators: Rural","199","Slovakia","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","809.923"
"OER","Employment Indicators: Rural","199","Slovakia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","147.506"
"OER","Employment Indicators: Rural","199","Slovakia","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","969.306"
"OER","Employment Indicators: Rural","199","Slovakia","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","814.072"
"OER","Employment Indicators: Rural","199","Slovakia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","155.233"
"OER","Employment Indicators: Rural","199","Slovakia","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1028.329"
"OER","Employment Indicators: Rural","199","Slovakia","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","865.931"
"OER","Employment Indicators: Rural","199","Slovakia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","162.397"
"OER","Employment Indicators: Rural","199","Slovakia","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1084.541"
"OER","Employment Indicators: Rural","199","Slovakia","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","921.021"
"OER","Employment Indicators: Rural","199","Slovakia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","163.52"
"OER","Employment Indicators: Rural","199","Slovakia","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","1065.53"
"OER","Employment Indicators: Rural","199","Slovakia","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","907.337"
"OER","Employment Indicators: Rural","199","Slovakia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","158.193"
"OER","Employment Indicators: Rural","199","Slovakia","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","1046.009"
"OER","Employment Indicators: Rural","199","Slovakia","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","889.172"
"OER","Employment Indicators: Rural","199","Slovakia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","156.837"
"OER","Employment Indicators: Rural","199","Slovakia","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1050.428"
"OER","Employment Indicators: Rural","199","Slovakia","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","892.765"
"OER","Employment Indicators: Rural","199","Slovakia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","157.663"
"OER","Employment Indicators: Rural","199","Slovakia","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1074.398"
"OER","Employment Indicators: Rural","199","Slovakia","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","909.597"
"OER","Employment Indicators: Rural","199","Slovakia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","164.801"
"OER","Employment Indicators: Rural","198","Slovenia","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","452.933"
"OER","Employment Indicators: Rural","198","Slovenia","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","363.312"
"OER","Employment Indicators: Rural","198","Slovenia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","89.621"
"OER","Employment Indicators: Rural","198","Slovenia","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","431.362"
"OER","Employment Indicators: Rural","198","Slovenia","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","345.916"
"OER","Employment Indicators: Rural","198","Slovenia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","85.446"
"OER","Employment Indicators: Rural","198","Slovenia","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","466.362"
"OER","Employment Indicators: Rural","198","Slovenia","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","375.31"
"OER","Employment Indicators: Rural","198","Slovenia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","91.053"
"OER","Employment Indicators: Rural","198","Slovenia","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","458.649"
"OER","Employment Indicators: Rural","198","Slovenia","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","367.325"
"OER","Employment Indicators: Rural","198","Slovenia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","91.324"
"OER","Employment Indicators: Rural","198","Slovenia","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","472.309"
"OER","Employment Indicators: Rural","198","Slovenia","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","367.554"
"OER","Employment Indicators: Rural","198","Slovenia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","104.755"
"OER","Employment Indicators: Rural","198","Slovenia","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","465.4"
"OER","Employment Indicators: Rural","198","Slovenia","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","377.597"
"OER","Employment Indicators: Rural","198","Slovenia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","87.803"
"OER","Employment Indicators: Rural","198","Slovenia","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","442.215"
"OER","Employment Indicators: Rural","198","Slovenia","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","374.148"
"OER","Employment Indicators: Rural","198","Slovenia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","68.067"
"OER","Employment Indicators: Rural","198","Slovenia","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","447.229"
"OER","Employment Indicators: Rural","198","Slovenia","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","376.168"
"OER","Employment Indicators: Rural","198","Slovenia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","71.061"
"OER","Employment Indicators: Rural","198","Slovenia","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","448.7"
"OER","Employment Indicators: Rural","198","Slovenia","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","371.92"
"OER","Employment Indicators: Rural","198","Slovenia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","76.78"
"OER","Employment Indicators: Rural","198","Slovenia","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","443.512"
"OER","Employment Indicators: Rural","198","Slovenia","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","375.582"
"OER","Employment Indicators: Rural","198","Slovenia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","67.93"
"OER","Employment Indicators: Rural","203","Spain","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","4451.938"
"OER","Employment Indicators: Rural","203","Spain","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","3402.18"
"OER","Employment Indicators: Rural","203","Spain","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","1047.725"
"OER","Employment Indicators: Rural","203","Spain","21116","Employment by status of employment, workers not classified, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","2.09"
"OER","Employment Indicators: Rural","203","Spain","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","4400.698"
"OER","Employment Indicators: Rural","203","Spain","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","3395.53"
"OER","Employment Indicators: Rural","203","Spain","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","1004.38"
"OER","Employment Indicators: Rural","203","Spain","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","4193.089"
"OER","Employment Indicators: Rural","203","Spain","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","3148.034"
"OER","Employment Indicators: Rural","203","Spain","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","1044.433"
"OER","Employment Indicators: Rural","203","Spain","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","4044.031"
"OER","Employment Indicators: Rural","203","Spain","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","3003.238"
"OER","Employment Indicators: Rural","203","Spain","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1039.661"
"OER","Employment Indicators: Rural","203","Spain","21116","Employment by status of employment, workers not classified, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1.07"
"OER","Employment Indicators: Rural","203","Spain","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","4080.639"
"OER","Employment Indicators: Rural","203","Spain","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","3073.067"
"OER","Employment Indicators: Rural","203","Spain","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1006.237"
"OER","Employment Indicators: Rural","203","Spain","21116","Employment by status of employment, workers not classified, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1.397"
"OER","Employment Indicators: Rural","203","Spain","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","4292.581"
"OER","Employment Indicators: Rural","203","Spain","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","3276.179"
"OER","Employment Indicators: Rural","203","Spain","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1015.4"
"OER","Employment Indicators: Rural","203","Spain","21116","Employment by status of employment, workers not classified, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1.067"
"OER","Employment Indicators: Rural","203","Spain","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","4516.018"
"OER","Employment Indicators: Rural","203","Spain","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","3470.119"
"OER","Employment Indicators: Rural","203","Spain","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","1045.687"
"OER","Employment Indicators: Rural","203","Spain","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","2305.559"
"OER","Employment Indicators: Rural","203","Spain","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","1703.679"
"OER","Employment Indicators: Rural","203","Spain","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","601.968"
"OER","Employment Indicators: Rural","203","Spain","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","2385.791"
"OER","Employment Indicators: Rural","203","Spain","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1797.517"
"OER","Employment Indicators: Rural","203","Spain","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","587.848"
"OER","Employment Indicators: Rural","203","Spain","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","2438.543"
"OER","Employment Indicators: Rural","203","Spain","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1856.588"
"OER","Employment Indicators: Rural","203","Spain","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","581.488"
"OER","Employment Indicators: Rural","210","Sweden","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","2703.127"
"OER","Employment Indicators: Rural","210","Sweden","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","2401.849"
"OER","Employment Indicators: Rural","210","Sweden","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","301.159"
"OER","Employment Indicators: Rural","210","Sweden","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","2766.258"
"OER","Employment Indicators: Rural","210","Sweden","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","2475.622"
"OER","Employment Indicators: Rural","210","Sweden","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","290.585"
"OER","Employment Indicators: Rural","210","Sweden","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","1326.752"
"OER","Employment Indicators: Rural","210","Sweden","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","1154.326"
"OER","Employment Indicators: Rural","210","Sweden","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","172.385"
"OER","Employment Indicators: Rural","210","Sweden","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1329.059"
"OER","Employment Indicators: Rural","210","Sweden","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1156.967"
"OER","Employment Indicators: Rural","210","Sweden","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","172.042"
"OER","Employment Indicators: Rural","210","Sweden","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1337.312"
"OER","Employment Indicators: Rural","210","Sweden","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1168.274"
"OER","Employment Indicators: Rural","210","Sweden","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","169.031"
"OER","Employment Indicators: Rural","210","Sweden","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1332.18"
"OER","Employment Indicators: Rural","210","Sweden","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1166.665"
"OER","Employment Indicators: Rural","210","Sweden","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","165.464"
"OER","Employment Indicators: Rural","210","Sweden","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","1330.193"
"OER","Employment Indicators: Rural","210","Sweden","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","1168.239"
"OER","Employment Indicators: Rural","210","Sweden","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","161.869"
"OER","Employment Indicators: Rural","210","Sweden","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","1352.289"
"OER","Employment Indicators: Rural","210","Sweden","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","1187.705"
"OER","Employment Indicators: Rural","210","Sweden","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","164.47"
"OER","Employment Indicators: Rural","210","Sweden","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1375.035"
"OER","Employment Indicators: Rural","210","Sweden","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1207.337"
"OER","Employment Indicators: Rural","210","Sweden","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","167.647"
"OER","Employment Indicators: Rural","210","Sweden","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1377.216"
"OER","Employment Indicators: Rural","210","Sweden","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1207.257"
"OER","Employment Indicators: Rural","210","Sweden","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","169.828"
"OER","Employment Indicators: Rural","211","Switzerland","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","626.045"
"OER","Employment Indicators: Rural","211","Switzerland","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","499.857"
"OER","Employment Indicators: Rural","211","Switzerland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","126.188"
"OER","Employment Indicators: Rural","211","Switzerland","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","629.606"
"OER","Employment Indicators: Rural","211","Switzerland","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","500.426"
"OER","Employment Indicators: Rural","211","Switzerland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","129.181"
"OER","Employment Indicators: Rural","211","Switzerland","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","1105.016"
"OER","Employment Indicators: Rural","211","Switzerland","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","893.328"
"OER","Employment Indicators: Rural","211","Switzerland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","211.689"
"OER","Employment Indicators: Rural","211","Switzerland","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1092.982"
"OER","Employment Indicators: Rural","211","Switzerland","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","879.783"
"OER","Employment Indicators: Rural","211","Switzerland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","213.199"
"OER","Employment Indicators: Rural","211","Switzerland","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1093.465"
"OER","Employment Indicators: Rural","211","Switzerland","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","877.321"
"OER","Employment Indicators: Rural","211","Switzerland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","216.144"
"OER","Employment Indicators: Rural","211","Switzerland","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1094.85"
"OER","Employment Indicators: Rural","211","Switzerland","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","883.387"
"OER","Employment Indicators: Rural","211","Switzerland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","211.463"
"OER","Employment Indicators: Rural","211","Switzerland","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","1105.877"
"OER","Employment Indicators: Rural","211","Switzerland","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","887.793"
"OER","Employment Indicators: Rural","211","Switzerland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","218.083"
