Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"FO","Forestry Production and Trade","173","Poland","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2016","2016","tonnes","1379465"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1876","Paper and paperboard","2010","2010","tonnes","3699800"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1876","Paper and paperboard","2011","2011","tonnes","3755600"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1876","Paper and paperboard","2012","2012","tonnes","3821802"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1876","Paper and paperboard","2013","2013","tonnes","4105513"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1876","Paper and paperboard","2014","2014","tonnes","4278384"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1876","Paper and paperboard","2015","2015","tonnes","4399344"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1876","Paper and paperboard","2016","2016","tonnes","4693902"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1876","Paper and paperboard","2017","2017","tonnes","4779031"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1876","Paper and paperboard","2018","2018","tonnes","4856027"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1876","Paper and paperboard","2019","2019","tonnes","4879733"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2042","Graphic papers","2010","2010","tonnes","880864"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2042","Graphic papers","2011","2011","tonnes","871124"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2042","Graphic papers","2012","2012","tonnes","896331"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2042","Graphic papers","2013","2013","tonnes","900721"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2042","Graphic papers","2014","2014","tonnes","900541"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2042","Graphic papers","2015","2015","tonnes","870123"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2042","Graphic papers","2016","2016","tonnes","884566"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2042","Graphic papers","2017","2017","tonnes","871530"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2042","Graphic papers","2018","2018","tonnes","818302"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2042","Graphic papers","2019","2019","tonnes","813735"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1860","Paper and paperboard, excluding newsprint","2010","2010","tonnes","3550818"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1860","Paper and paperboard, excluding newsprint","2011","2011","tonnes","3606867"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1860","Paper and paperboard, excluding newsprint","2012","2012","tonnes","3672373"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1860","Paper and paperboard, excluding newsprint","2013","2013","tonnes","3963818"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1860","Paper and paperboard, excluding newsprint","2014","2014","tonnes","4153008"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1860","Paper and paperboard, excluding newsprint","2015","2015","tonnes","4289585"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1860","Paper and paperboard, excluding newsprint","2016","2016","tonnes","4581492"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1860","Paper and paperboard, excluding newsprint","2017","2017","tonnes","4693326"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1860","Paper and paperboard, excluding newsprint","2018","2018","tonnes","4802763"
"FO","Forestry Production and Trade","173","Poland","5510","Production","1860","Paper and paperboard, excluding newsprint","2019","2019","tonnes","4816526"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2043","Packaging paper and paperboard","2010","2010","tonnes","2337759"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2043","Packaging paper and paperboard","2011","2011","tonnes","2432530"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2043","Packaging paper and paperboard","2012","2012","tonnes","2466692"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2043","Packaging paper and paperboard","2013","2013","tonnes","2708567"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2043","Packaging paper and paperboard","2014","2014","tonnes","2813683"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2043","Packaging paper and paperboard","2015","2015","tonnes","2934653"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2043","Packaging paper and paperboard","2016","2016","tonnes","3094289"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2043","Packaging paper and paperboard","2017","2017","tonnes","3203942"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2043","Packaging paper and paperboard","2018","2018","tonnes","3263527"
"FO","Forestry Production and Trade","173","Poland","5510","Production","2043","Packaging paper and paperboard","2019","2019","tonnes","3380596"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1861","Roundwood","2010","2010","m3","9648360"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1861","Roundwood","2011","2011","m3","10961419"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1861","Roundwood","2012","2012","m3","10710813"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1861","Roundwood","2013","2013","m3","10609589"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1861","Roundwood","2014","2014","m3","11152372"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1861","Roundwood","2015","2015","m3","11399677"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1861","Roundwood","2016","2016","m3","13103429"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1861","Roundwood","2017","2017","m3","13564816"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1861","Roundwood","2018","2018","m3","13332841"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1861","Roundwood","2019","2019","m3","13517883"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1864","Wood fuel","2010","2010","m3","600000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1864","Wood fuel","2011","2011","m3","600000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1864","Wood fuel","2012","2012","m3","600000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1864","Wood fuel","2013","2013","m3","600000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1864","Wood fuel","2014","2014","m3","600000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1864","Wood fuel","2015","2015","m3","600000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1864","Wood fuel","2016","2016","m3","1092029"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1864","Wood fuel","2017","2017","m3","1047650"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1864","Wood fuel","2018","2018","m3","1287232"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1864","Wood fuel","2019","2019","m3","1243714"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1865","Industrial roundwood","2010","2010","m3","9048360"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1865","Industrial roundwood","2011","2011","m3","10361419"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1865","Industrial roundwood","2012","2012","m3","10110813"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1865","Industrial roundwood","2013","2013","m3","10009589"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1865","Industrial roundwood","2014","2014","m3","10552372"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1865","Industrial roundwood","2015","2015","m3","10799677"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1865","Industrial roundwood","2016","2016","m3","12011400"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1865","Industrial roundwood","2017","2017","m3","12517166"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1865","Industrial roundwood","2018","2018","m3","12045609"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1865","Industrial roundwood","2019","2019","m3","12274169"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1868","Sawlogs and veneer logs","2010","2010","m3","2578246"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1868","Sawlogs and veneer logs","2011","2011","m3","2433338"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1868","Sawlogs and veneer logs","2012","2012","m3","2098100"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1868","Sawlogs and veneer logs","2013","2013","m3","1632574"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1868","Sawlogs and veneer logs","2014","2014","m3","1874040"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1868","Sawlogs and veneer logs","2015","2015","m3","2073226"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1868","Sawlogs and veneer logs","2016","2016","m3","2094000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1868","Sawlogs and veneer logs","2017","2017","m3","1906100"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1868","Sawlogs and veneer logs","2018","2018","m3","2114988"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1868","Sawlogs and veneer logs","2019","2019","m3","1918536"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","2038","Pulpwood, round and split, all species (production)","2010","2010","m3","6288422"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","2038","Pulpwood, round and split, all species (production)","2011","2011","m3","7756600"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","2038","Pulpwood, round and split, all species (production)","2012","2012","m3","7710000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","2038","Pulpwood, round and split, all species (production)","2013","2013","m3","8210984"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","2038","Pulpwood, round and split, all species (production)","2014","2014","m3","8407000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","2038","Pulpwood, round and split, all species (production)","2015","2015","m3","8407500"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","2038","Pulpwood, round and split, all species (production)","2016","2016","m3","9635400"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","2038","Pulpwood, round and split, all species (production)","2017","2017","m3","10315366"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","2038","Pulpwood, round and split, all species (production)","2018","2018","m3","9593900"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","2038","Pulpwood, round and split, all species (production)","2019","2019","m3","9955400"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1871","Other industrial roundwood","2010","2010","m3","181692"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1871","Other industrial roundwood","2011","2011","m3","171481"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1871","Other industrial roundwood","2012","2012","m3","302713"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1871","Other industrial roundwood","2013","2013","m3","166031"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1871","Other industrial roundwood","2014","2014","m3","271332"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1871","Other industrial roundwood","2015","2015","m3","318951"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1871","Other industrial roundwood","2016","2016","m3","282000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1871","Other industrial roundwood","2017","2017","m3","295700"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1871","Other industrial roundwood","2018","2018","m3","336721"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1871","Other industrial roundwood","2019","2019","m3","400233"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1695","Wood chips, particles and residues","2010","2010","m3","2035036"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1695","Wood chips, particles and residues","2011","2011","m3","1879171"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1695","Wood chips, particles and residues","2012","2012","m3","4702516"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1695","Wood chips, particles and residues","2013","2013","m3","4098417"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1695","Wood chips, particles and residues","2014","2014","m3","3901610"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1695","Wood chips, particles and residues","2015","2015","m3","3605354"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1695","Wood chips, particles and residues","2016","2016","m3","2590843"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1695","Wood chips, particles and residues","2017","2017","m3","2323250"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1695","Wood chips, particles and residues","2018","2018","m3","2185897"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1695","Wood chips, particles and residues","2019","2019","m3","2040856"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1696","Wood pellets and other agglomerates","2012","2012","tonnes","690000"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1696","Wood pellets and other agglomerates","2013","2013","tonnes","834000"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1696","Wood pellets and other agglomerates","2014","2014","tonnes","1038000"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1696","Wood pellets and other agglomerates","2015","2015","tonnes","1038000"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1696","Wood pellets and other agglomerates","2016","2016","tonnes","606000"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1696","Wood pellets and other agglomerates","2017","2017","tonnes","710218"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1696","Wood pellets and other agglomerates","2018","2018","tonnes","735000"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1696","Wood pellets and other agglomerates","2019","2019","tonnes","1008000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1872","Sawnwood","2010","2010","m3","1044852"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1872","Sawnwood","2011","2011","m3","1044425"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1872","Sawnwood","2012","2012","m3","941551"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1872","Sawnwood","2013","2013","m3","854025"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1872","Sawnwood","2014","2014","m3","1034800"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1872","Sawnwood","2015","2015","m3","1134255"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1872","Sawnwood","2016","2016","m3","1085155"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1872","Sawnwood","2017","2017","m3","979155"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1872","Sawnwood","2018","2018","m3","1135907"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1872","Sawnwood","2019","2019","m3","1034998"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1873","Wood-based panels","2010","2010","m3","1334375"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1873","Wood-based panels","2011","2011","m3","1350675"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1873","Wood-based panels","2012","2012","m3","1426937"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1873","Wood-based panels","2013","2013","m3","1143387"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1873","Wood-based panels","2014","2014","m3","1192285"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1873","Wood-based panels","2015","2015","m3","1277088"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1873","Wood-based panels","2016","2016","m3","1152326"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1873","Wood-based panels","2017","2017","m3","1097210"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1873","Wood-based panels","2018","2018","m3","1059000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1873","Wood-based panels","2019","2019","m3","1158000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1874","Fibreboard","2010","2010","m3","461927"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1874","Fibreboard","2011","2011","m3","561466"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1874","Fibreboard","2012","2012","m3","769695"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1874","Fibreboard","2013","2013","m3","461998"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1874","Fibreboard","2014","2014","m3","481392"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1874","Fibreboard","2015","2015","m3","494259"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1874","Fibreboard","2016","2016","m3","404928"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1874","Fibreboard","2017","2017","m3","389001"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1874","Fibreboard","2018","2018","m3","422000"
"FO","Forestry Production and Trade","174","Portugal","5516","Production","1874","Fibreboard","2019","2019","m3","442000"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1879","Total fibre furnish","2010","2010","tonnes","2597656"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1879","Total fibre furnish","2011","2011","tonnes","3051652"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1879","Total fibre furnish","2012","2012","tonnes","3129804"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1879","Total fibre furnish","2013","2013","tonnes","3278531"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1879","Total fibre furnish","2014","2014","tonnes","3336423"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1879","Total fibre furnish","2015","2015","tonnes","3267300"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1879","Total fibre furnish","2016","2016","tonnes","3361400"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1879","Total fibre furnish","2017","2017","tonnes","3478200"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1879","Total fibre furnish","2018","2018","tonnes","3541925"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1879","Total fibre furnish","2019","2019","tonnes","3566577"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1878","Pulp for paper","2010","2010","tonnes","1837514"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1878","Pulp for paper","2011","2011","tonnes","2265100"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1878","Pulp for paper","2012","2012","tonnes","2452030"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1878","Pulp for paper","2013","2013","tonnes","2536674"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1878","Pulp for paper","2014","2014","tonnes","2625900"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1878","Pulp for paper","2015","2015","tonnes","2612300"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1878","Pulp for paper","2016","2016","tonnes","2624400"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1878","Pulp for paper","2017","2017","tonnes","2647500"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1878","Pulp for paper","2018","2018","tonnes","2666400"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1878","Pulp for paper","2019","2019","tonnes","2643800"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1875","Wood pulp","2010","2010","tonnes","1837514"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1875","Wood pulp","2011","2011","tonnes","2265100"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1875","Wood pulp","2012","2012","tonnes","2452030"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1875","Wood pulp","2013","2013","tonnes","2536674"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1875","Wood pulp","2014","2014","tonnes","2625900"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1875","Wood pulp","2015","2015","tonnes","2660900"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1875","Wood pulp","2016","2016","tonnes","2729100"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1875","Wood pulp","2017","2017","tonnes","2752900"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1875","Wood pulp","2018","2018","tonnes","2772900"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1875","Wood pulp","2019","2019","tonnes","2744900"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2010","2010","tonnes","1837514"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2011","2011","tonnes","2265100"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2012","2012","tonnes","2452030"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2013","2013","tonnes","2536674"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2014","2014","tonnes","2625900"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2015","2015","tonnes","2660900"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2016","2016","tonnes","2729100"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1876","Paper and paperboard","2010","2010","tonnes","1456470"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1876","Paper and paperboard","2011","2011","tonnes","2180100"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1876","Paper and paperboard","2012","2012","tonnes","2120123"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1876","Paper and paperboard","2013","2013","tonnes","2129035"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1876","Paper and paperboard","2014","2014","tonnes","2187000"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1876","Paper and paperboard","2015","2015","tonnes","2220200"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1876","Paper and paperboard","2016","2016","tonnes","2097400"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1876","Paper and paperboard","2017","2017","tonnes","2095200"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1876","Paper and paperboard","2018","2018","tonnes","2060100"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1876","Paper and paperboard","2019","2019","tonnes","2024500"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2042","Graphic papers","2010","2010","tonnes","934187"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2042","Graphic papers","2011","2011","tonnes","1551700"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2042","Graphic papers","2012","2012","tonnes","1553023"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2042","Graphic papers","2013","2013","tonnes","1515388"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2042","Graphic papers","2014","2014","tonnes","1581700"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2042","Graphic papers","2015","2015","tonnes","1597700"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2042","Graphic papers","2016","2016","tonnes","1609800"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2042","Graphic papers","2017","2017","tonnes","1594500"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2042","Graphic papers","2018","2018","tonnes","1537500"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2042","Graphic papers","2019","2019","tonnes","1443500"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1860","Paper and paperboard, excluding newsprint","2010","2010","tonnes","1456470"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1860","Paper and paperboard, excluding newsprint","2011","2011","tonnes","2180100"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1860","Paper and paperboard, excluding newsprint","2012","2012","tonnes","2120123"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1860","Paper and paperboard, excluding newsprint","2013","2013","tonnes","2129035"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1860","Paper and paperboard, excluding newsprint","2014","2014","tonnes","2187000"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1860","Paper and paperboard, excluding newsprint","2015","2015","tonnes","2220200"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1860","Paper and paperboard, excluding newsprint","2016","2016","tonnes","2097400"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1860","Paper and paperboard, excluding newsprint","2017","2017","tonnes","2095200"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1860","Paper and paperboard, excluding newsprint","2018","2018","tonnes","2060100"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","1860","Paper and paperboard, excluding newsprint","2019","2019","tonnes","2024500"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2043","Packaging paper and paperboard","2010","2010","tonnes","427472"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2043","Packaging paper and paperboard","2011","2011","tonnes","449100"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2043","Packaging paper and paperboard","2012","2012","tonnes","435505"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2043","Packaging paper and paperboard","2013","2013","tonnes","473647"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2043","Packaging paper and paperboard","2014","2014","tonnes","508100"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2043","Packaging paper and paperboard","2015","2015","tonnes","516300"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2043","Packaging paper and paperboard","2016","2016","tonnes","378100"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2043","Packaging paper and paperboard","2017","2017","tonnes","366600"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2043","Packaging paper and paperboard","2018","2018","tonnes","380600"
"FO","Forestry Production and Trade","174","Portugal","5510","Production","2043","Packaging paper and paperboard","2019","2019","tonnes","399600"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1861","Roundwood","2010","2010","m3","351800"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1861","Roundwood","2011","2011","m3","351800"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1861","Roundwood","2012","2012","m3","521300"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1861","Roundwood","2013","2013","m3","1336900"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1861","Roundwood","2014","2014","m3","1398210"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1861","Roundwood","2015","2015","m3","1330580"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1861","Roundwood","2016","2016","m3","1342650"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1861","Roundwood","2017","2017","m3","1266645"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1861","Roundwood","2018","2018","m3","1266645"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1861","Roundwood","2019","2019","m3","1261645"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1864","Wood fuel","2010","2010","m3","308800"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1864","Wood fuel","2011","2011","m3","308800"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1864","Wood fuel","2012","2012","m3","488700"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1864","Wood fuel","2013","2013","m3","1307000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1864","Wood fuel","2014","2014","m3","1351210"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1864","Wood fuel","2015","2015","m3","1278580"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1864","Wood fuel","2016","2016","m3","1290650"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1864","Wood fuel","2017","2017","m3","1220645"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1864","Wood fuel","2018","2018","m3","1220645"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1864","Wood fuel","2019","2019","m3","1218645"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1865","Industrial roundwood","2010","2010","m3","43000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1865","Industrial roundwood","2011","2011","m3","43000"
